name,category,tier,address,city,zip,phone,email,website,lat,lng,google_rating,google_review_count,business_status,google_maps_url,owner_name,business_structure,chain_affiliation,is_independent,website_quality_score,estimated_annual_cases,estimated_annual_revenue,data_source,last_verified,notes
The Hideaway Banquet Hall,venue,2,"1028 Poplar St, Kulpmont, PA 17834, USA",Kulpmont,17834,(570) 281-8020,,,40.7915105,-76.4747671,4.7,23,OPERATIONAL,https://maps.google.com/?cid=15790895989205584558,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"823 Chestnut St, Kulpmont, PA 17834, USA",Kulpmont,17834,(570) 373-5577,,,40.7936941,-76.4712428,4.7,6,OPERATIONAL,https://maps.google.com/?cid=8355978559184163250,,,,,,,,google_places,2026-03-06,
American Legion,venue,2,"3 W Ridge St, Lansford, PA 18232, USA",Lansford,18232,(570) 645-9795,,https://www.legion.org/,40.8322718,-75.88498299999999,4.8,27,OPERATIONAL,https://maps.google.com/?cid=14081721546852734308,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"139 South St, Lehighton, PA 18235, USA",Lehighton,18235,(610) 377-6760,,,40.833647,-75.710028,5.0,2,OPERATIONAL,https://maps.google.com/?cid=2118096341939217218,,,,,,,,google_places,2026-03-06,
Club 54,venue,2,"100 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 582-9215,,https://www.facebook.com/Club54nightlife/,40.81232809999999,-76.14277609999999,4.1,66,OPERATIONAL,https://maps.google.com/?cid=10225344816339830082,,,,,,,,google_places,2026-03-06,
Coal Country Kitchen,venue,2,"505 W Mahanoy St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 449-3879,,https://www.coalcountrykitchen.net/,40.8104472,-76.146783,5.0,3,OPERATIONAL,https://maps.google.com/?cid=16950292735549947430,,,,,,,,google_places,2026-03-06,
Mahanoy Area Historical Society,venue,2,"1 W Centre St # 5, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-1295,,https://www.mahanoyhistory.org/,40.8128869,-76.14202329999999,4.7,7,OPERATIONAL,https://maps.google.com/?cid=6982961345056459094,,,,,,,,google_places,2026-03-06,
Mahanoy City American Legion post 74,venue,2,"110 E Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-2250,,http://mahanoy-legion.keeq.io/,40.81287469999999,-76.14033739999999,5.0,21,OPERATIONAL,https://maps.google.com/?cid=5195833761763907409,,,,,,,,google_places,2026-03-06,
Mahanoy City Elks Lodge,venue,2,"135 E Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-0629,,,40.8132209,-76.1400451,4.6,13,OPERATIONAL,https://maps.google.com/?cid=15479441406660030661,,,,,,,,google_places,2026-03-06,
Mahanoy Township Municipal Building,venue,2,"1010 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-1553,,https://www.mahanoytownship.com/contact-us/,40.80993489999999,-76.1537855,,,OPERATIONAL,https://maps.google.com/?cid=8782707785651766187,,,,,,,,google_places,2026-03-06,
McNiff's Irish Pub,venue,2,"30 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-1077,,https://m.facebook.com/McNiffs/?__tn__=C-R,40.8123105,-76.1424157,4.5,178,OPERATIONAL,https://maps.google.com/?cid=5274743630542785692,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"100 E Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-0556,,,40.8128416,-76.1405155,,,OPERATIONAL,https://maps.google.com/?cid=2372154450062984341,,,,,,,,google_places,2026-03-06,
West End Fire & Rescue Co,venue,2,"700 W Mahanoy St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-0870,,,40.8096267,-76.1487326,5.0,3,OPERATIONAL,https://maps.google.com/?cid=3925093154810086473,,,,,,,,google_places,2026-03-06,
Capriottis Catering,venue,2,"1 Banks Ave, McAdoo, PA 18237, USA",McAdoo,18237,(570) 929-7200,,https://capriottisinc.com/,40.904549,-75.97702269999999,4.7,516,OPERATIONAL,https://maps.google.com/?cid=4826824913818333292,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"16 S Kennedy Dr, McAdoo, PA 18237, USA",McAdoo,18237,(570) 929-1740,,,40.9018147,-75.9938766,3.9,13,OPERATIONAL,https://maps.google.com/?cid=13190732654079968501,,,,,,,,google_places,2026-03-06,
Minersville Area Historical Society,venue,2,"100 S 3rd St, Minersville, PA 17954, USA",Minersville,17954,(570) 399-5037,,https://minershistory.org/,40.6887548,-76.2634356,,,OPERATIONAL,https://maps.google.com/?cid=17871406230769426971,,,,,,,,google_places,2026-03-06,
Minersville Area Lions Club Pavilion,venue,2,"850 Church St, Minersville, PA 17954, USA",Minersville,17954,,,https://minersvillelions.org/pavilion,40.6892107,-76.27053219999999,4.9,21,OPERATIONAL,https://maps.google.com/?cid=11720554013927012067,,,,,,,,google_places,2026-03-06,
Minersville Borough Hall,venue,2,"2 E Sunbury St, Minersville, PA 17954, USA",Minersville,17954,(570) 544-2149,,http://www.minersvilleonline.com/,40.6904307,-76.2578597,5.0,2,OPERATIONAL,https://maps.google.com/?cid=17925748346852028655,,,,,,,,google_places,2026-03-06,
St Nicholas Hall & Catering,venue,2,"855 Sunbury Rd, Minersville, PA 17954, USA",Minersville,17954,(570) 544-6807,,,40.6922905,-76.2818514,4.5,75,OPERATIONAL,https://maps.google.com/?cid=3472834782870177357,,,,,,,,google_places,2026-03-06,
The Alibi Hotel & Nightclub,venue,2,"155 Sunbury St, Minersville, PA 17954, USA",Minersville,17954,(570) 399-5008,,,40.6908357,-76.2606453,4.7,26,OPERATIONAL,https://maps.google.com/?cid=10464805455661598714,,,,,,,,google_places,2026-03-06,
Lithuanian Social Club,venue,2,"309 S Oak St, Mt Carmel, PA 17851, USA",Mt Carmel,17851,(570) 339-4770,,,40.7934468,-76.4119202,4.3,25,OPERATIONAL,https://maps.google.com/?cid=2293967871837145848,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"19 W 2nd St #21, Mt Carmel, PA 17851, USA",Mt Carmel,17851,(570) 339-4410,,,40.7979866,-76.4140869,4.6,27,OPERATIONAL,https://maps.google.com/?cid=9931678864828446008,,,,,,,,google_places,2026-03-06,
Sokol Citizens,venue,2,"150 W Railroad St, Nesquehoning, PA 18240, USA",Nesquehoning,18240,(570) 669-9580,,,40.86281899999999,-75.81402899999999,4.3,10,OPERATIONAL,https://maps.google.com/?cid=4749952841284478439,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"300 E Center St, Nesquehoning, PA 18240, USA",Nesquehoning,18240,(570) 669-9201,,https://www.facebook.com/VFW.Post.8008/,40.865452,-75.80507100000001,4.7,21,OPERATIONAL,https://maps.google.com/?cid=8901484842187634986,,,,,,,,google_places,2026-03-06,
American Legion Post 374,venue,2,"42 S Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-8050,,,40.5520591,-76.3861083,4.5,23,OPERATIONAL,https://maps.google.com/?cid=17519044929618118376,,,,,,,,google_places,2026-03-06,
O'Neals Pub,venue,2,"112 S Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 915-6093,,,40.54999170000001,-76.3852746,4.5,423,OPERATIONAL,https://maps.google.com/?cid=5643249358819376268,,,,,,,,google_places,2026-03-06,
Pine Grove Historical Society,venue,2,"205 N Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-0157,,,40.5594646,-76.3956733,5.0,1,OPERATIONAL,https://maps.google.com/?cid=12060255298476015220,,,,,,,,google_places,2026-03-06,
Pine Grove Masonic Lodge,venue,2,"23 Oak Grove Rd, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-0165,,,40.5574455,-76.3983764,4.8,17,OPERATIONAL,https://maps.google.com/?cid=7431905771945956705,,,,,,,,google_places,2026-03-06,
Pine Grove Ten Pin Club,venue,2,"85 Long Stretch Rd, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-3157,,,40.5516478,-76.4056339,4.3,33,OPERATIONAL,https://maps.google.com/?cid=13797388717946009337,,,,,,,,google_places,2026-03-06,
Stanhope Schoolhouse - a Project of the Pinegrove Historical Society,venue,2,"122 Camp Rd, Pine Grove, PA 17963, USA",Pine Grove,17963,(610) 207-9600,,http://www.pghs-stanhopeschool.org/,40.5344937,-76.35216009999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=2743652070069914615,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars Post 3432,venue,2,"140 S Tulpehocken St #1012, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-6347,,,40.54903789999999,-76.3853378,4.7,95,OPERATIONAL,https://maps.google.com/?cid=7422442075812094288,,,,,,,,google_places,2026-03-06,
Veterans-Vietnam War Post 29,venue,2,"612 5th St, Port Carbon, PA 17965, USA",Port Carbon,17965,(570) 628-9036,,,40.7043677,-76.163387,4.5,10,OPERATIONAL,https://maps.google.com/?cid=15245288887047535783,,,,,,,,google_places,2026-03-06,
Arrow Studio & Events,venue,2,"316 N Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 221-5052,,http://arrowstudioandevents.com/,40.6874477,-76.1968062,5.0,29,OPERATIONAL,https://maps.google.com/?cid=11553733731850252581,,,,,,,,google_places,2026-03-06,
Blu Tavern Restaurant & Motel,venue,2,"1323 Bunting St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 544-9919,,,40.67628149999999,-76.270656,4.4,278,OPERATIONAL,https://maps.google.com/?cid=13608976905722158879,,,,,,,,google_places,2026-03-06,
Hidden River Clubhouse,venue,2,"1935 W Market St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 464-6224,,https://www.facebook.com/HiddenRiverClubhouse,40.6773745,-76.2181109,5.0,2,OPERATIONAL,https://maps.google.com/?cid=1246170909164139882,,,,,,,,google_places,2026-03-06,
Kemfort's Cottage,venue,2,"760 Bunting St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 544-9225,,https://kemfortscottage.weebly.com/,40.6688819,-76.2907998,4.4,59,OPERATIONAL,https://maps.google.com/?cid=12197943636033588540,,,,,,,,google_places,2026-03-06,
Martz Hall,venue,2,"Martz Hall, 1541 Laurel Blvd, Pottsville, PA 17901, USA",Pottsville,17901,(570) 621-2977,,http://www.pottsville.k12.pa.us/Page/345,40.6822482,-76.2131134,4.6,123,OPERATIONAL,https://maps.google.com/?cid=9332168192193449254,,,,,,,,google_places,2026-03-06,
Mt Hope Home Association,venue,2,"1300 Seneca St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 628-3243,,,40.6883632,-76.2105602,4.1,34,OPERATIONAL,https://maps.google.com/?cid=7581325578834717657,,,,,,,,google_places,2026-03-06,
Pottsville Zone,venue,2,"337 Peacock St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 628-9793,,,40.6918798,-76.2051924,4.3,278,OPERATIONAL,https://maps.google.com/?cid=5226450166869752620,,,,,,,,google_places,2026-03-06,
Schuylkill County Council of the Arts | The Historic Frank D. Yuengling Mansion,venue,2,"1440 Mahantongo St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-2788,,http://www.yuenglingmansion.com/,40.67851340000001,-76.20864689999999,4.7,118,OPERATIONAL,https://maps.google.com/?cid=1414769374646772146,,,,,,,,google_places,2026-03-06,
Valley Road Venue,venue,2,"1332 Valley Rd, Pottsville, PA 17901, USA",Pottsville,17901,(570) 527-6486,,,40.700273,-76.25420559999999,4.8,4,OPERATIONAL,https://maps.google.com/?cid=7093555544273245924,,,,,,,,google_places,2026-03-06,
Yorkville Hose Co. Social Hall,venue,2,"1963 W Norwegian St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-5880,,,40.6761071,-76.2185887,4.3,6,OPERATIONAL,https://maps.google.com/?cid=4711473521617924850,,,,,,,,google_places,2026-03-06,
Banquet Hotel,venue,2,"4 Little Mountain Rd, Ringtown, PA 17967, USA",Ringtown,17967,(570) 889-9887,,https://facebook.com/BanquetHotel/,40.849973,-76.249003,4.4,21,OPERATIONAL,https://maps.google.com/?cid=2332293990496184099,,,,,,,,google_places,2026-03-06,
Starlight Meadows Farm & Recreation Center,venue,2,"416 S Shenandoah Rd, Ringtown, PA 17967, USA",Ringtown,17967,(570) 718-8508,,,40.8534101,-76.23706469999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=7076510441570828820,,,,,,,,google_places,2026-03-06,
23 Meadowbrook Center,venue,2,"23 Meadow Brook Dr, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 739-2241,,http://23meadowbrook.org/,40.5914239,-76.2148225,4.8,29,OPERATIONAL,https://maps.google.com/?cid=7865189993757049303,,,,,,,,google_places,2026-03-06,
American Legion,venue,2,"229 Parkway, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-5013,,https://www.legion.org/,40.6266016,-76.1700891,4.4,29,OPERATIONAL,https://maps.google.com/?cid=15550185900501695632,,,,,,,,google_places,2026-03-06,
East Ward Social Club,venue,2,"1 Green St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-1163,,,40.6314412,-76.1695704,4.5,6,OPERATIONAL,https://maps.google.com/?cid=9166206164900397005,,,,,,,,google_places,2026-03-06,
North Ward Social Club,venue,2,"521 Dock St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-1368,,,40.6370887,-76.1759872,4.6,66,OPERATIONAL,https://maps.google.com/?cid=12169496811505082002,,,,,,,,google_places,2026-03-06,
The Barn,venue,2,"473 Deiberts Valley Rd, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,,,,40.6061426,-76.1760639,4.0,1,OPERATIONAL,https://maps.google.com/?cid=3497309859524606119,,,,,,,,google_places,2026-03-06,
American Legion,venue,2,"116-118 N Main St, Shenandoah, PA 17976, USA",Shenandoah,17976,(570) 462-2387,,https://www.legion.org/,40.8218982,-76.2017393,4.0,2,OPERATIONAL,https://maps.google.com/?cid=2623749104262508178,,,,,,,,google_places,2026-03-06,
Glovers Hill Club,venue,2,"1201-1299 W Penn St, Shenandoah, PA 17976, USA",Shenandoah,17976,,,,40.8212807,-76.2139435,4.2,10,OPERATIONAL,https://maps.google.com/?cid=14121488257352595049,,,,,,,,google_places,2026-03-06,
Shenandoah Senior Living Community,venue,2,"101 E Washington St, Shenandoah, PA 17976, USA",Shenandoah,17976,(570) 462-1908,,http://www.shenandoahseniorliving.com/,40.8243981,-76.19983669999999,4.6,39,OPERATIONAL,https://maps.google.com/?cid=12635753111698276874,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars Post 8613,venue,2,"1103 Viring St, Shenandoah, VA 22849, USA",Shenandoah,22849,(540) 652-8613,,https://www.vfw.org/find-a-post?radius=10&zip=22849,38.4947694,-78.6143215,4.6,24,OPERATIONAL,https://maps.google.com/?cid=14615946936617318396,,,,,,,,google_places,2026-03-06,
Immaculate Conception Hall,venue,2,"Dieners Hl, St Clair, PA 17970, USA",St Clair,17970,(570) 429-0302,,,40.7138781,-76.1827397,4.6,7,OPERATIONAL,https://maps.google.com/?cid=16186790256889000802,,,,,,,,google_places,2026-03-06,
Northern Pennsylvania Restoration Club,venue,2,"45 N Mill St, St Clair, PA 17970, USA",St Clair,17970,,,,40.7212665,-76.18916399999999,,,OPERATIONAL,https://maps.google.com/?cid=12194363467270497733,,,,,,,,google_places,2026-03-06,
American Legion,venue,2,"206 W Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-1090,,https://www.legion.org/,40.7969157,-75.9734586,4.6,29,OPERATIONAL,https://maps.google.com/?cid=7898236396723262918,,,,,,,,google_places,2026-03-06,
American Legion,venue,2,"51 Elmer Heckman St, Tamaqua, PA 18252, USA",Tamaqua,18252,,,,40.8515623,-76.0368477,4.8,10,OPERATIONAL,https://maps.google.com/?cid=4581359241204677751,,,,,,,,google_places,2026-03-06,
Basile Italian Delight Restaurant,venue,2,"401 Claremont Ave, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-8888,,http://basilesitalian.com/,40.835823,-75.9926452,4.4,1058,OPERATIONAL,https://maps.google.com/?cid=17514621902834131228,,,,,,,,google_places,2026-03-06,
Elks Lodge,venue,2,"201 W Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-0701,,,40.7974109,-75.973219,4.6,55,OPERATIONAL,https://maps.google.com/?cid=4846595052369066111,,,,,,,,google_places,2026-03-06,
Hang Loose,venue,2,"300 E Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 225-7008,,,40.7973327,-75.9657593,4.3,239,OPERATIONAL,https://maps.google.com/?cid=15203832985446413676,,,,,,,,google_places,2026-03-06,
Keystone Fish & Hunt Club,venue,2,"421 N Nescopec St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-0780,,https://www.facebook.com/The-Keystone-Fish-Hunt-Club-1618443711769333/,40.8009185,-75.9735717,4.7,21,OPERATIONAL,https://maps.google.com/?cid=13137233953479558784,,,,,,,,google_places,2026-03-06,
La Dolce Casa - DiMaggio's,venue,2,"16 W Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-3763,,http://ladolcecasarestaurant.com/,40.796924,-75.970629,4.6,2220,OPERATIONAL,https://maps.google.com/?cid=16560880109991951327,,,,,,,,google_places,2026-03-06,
Tamaqua Arts Center,venue,2,"125 Pine St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-1192,,https://www.tamaquaarts.org/,40.7993807,-75.9681198,4.7,158,OPERATIONAL,https://maps.google.com/?cid=12653297728113559309,,,,,,,,google_places,2026-03-06,
Tamaqua Italian Club,venue,2,"101 Schuylkill Ave, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-1168,,,40.7990037,-75.9669606,3.9,30,OPERATIONAL,https://maps.google.com/?cid=15621879149990390551,,,,,,,,google_places,2026-03-06,
The Barn at Graver's Tree Farm,venue,2,"Graver Estate, LLC, 841 Dairy Rd, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 386-8932,,https://graverestate.com/,40.7852325,-75.8783035,4.9,62,OPERATIONAL,https://maps.google.com/?cid=15632751807818839855,,,,,,,,google_places,2026-03-06,
The Perla Building,venue,2,"105 W Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 449-4064,,http://perlabuilding.com/,40.7973831,-75.97187079999999,5.0,4,OPERATIONAL,https://maps.google.com/?cid=17039968248895207469,,,,,,,,google_places,2026-03-06,
West Penn Rod & Gun Club,venue,2,"1047 Clamtown Rd, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 386-1123,,https://m.facebook.com/westpennrodandguntamaqua/,40.7442265,-75.9622418,4.7,30,OPERATIONAL,https://maps.google.com/?cid=14643147529589245542,,,,,,,,google_places,2026-03-06,
Valley View VFW Post 8237,venue,2,"204 Post Rd, Valley View, PA 17983, USA",Valley View,17983,(570) 682-9396,,http://valley-8237.gaaq.net/,40.6473205,-76.5217353,4.6,16,OPERATIONAL,https://maps.google.com/?cid=6566301061549612020,,,,,,,,google_places,2026-03-06,
Walton Ebert Agency LLC,financial,3,"95 Ash St, Cressona, PA 17929, USA",Cressona,17929,(570) 385-1567,,https://www.waltonebert.com/,40.6257896,-76.1997222,4.9,171,OPERATIONAL,https://maps.google.com/?cid=14629327785952067877,,,,,,,,google_places,2026-03-06,
Durable Insurance Solution,financial,3,"21 PA-924, Frackville, PA 17931, USA",Frackville,17931,(223) 203-8311,,,40.7846721,-76.23055409999999,5.0,8,OPERATIONAL,https://maps.google.com/?cid=3600178304139765969,,,,,,,,google_places,2026-03-06,
Principal Financial Group,financial,3,"724 E Chestnut St, Hegins, PA 17938, USA",Hegins,17938,(570) 795-2641,,,40.6507663,-76.496599,5.0,1,OPERATIONAL,https://maps.google.com/?cid=13044191751615133207,,,,,,,,google_places,2026-03-06,
Shedleski Investment Services Inc,financial,3,"763 Chestnut St, Kulpmont, PA 17834, USA",Kulpmont,17834,(570) 373-1858,,http://www.shedleski.com/,40.7937867,-76.47042619999999,4.5,2,OPERATIONAL,https://maps.google.com/?cid=18440198061832664771,,,,,,,,google_places,2026-03-06,
"Michael Davis - Financial Advisor, Ameriprise Financial Services, LLC",financial,3,"8 E Ridge St, Lansford, PA 18232, USA",Lansford,18232,(570) 645-0318,,http://www.ameripriseadvisors.com/michael.2.davis/?cid=IP_local_google,40.8318453,-75.8840771,5.0,1,OPERATIONAL,https://maps.google.com/?cid=15692208269774744734,,,,,,,,google_places,2026-03-06,
Guardian Insurance Agency Mahanoy City,financial,3,"129 E Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 900-2474,,,40.8133245,-76.14007029999999,5.0,6,OPERATIONAL,https://maps.google.com/?cid=9839228927649986771,,,,,,,,google_places,2026-03-06,
Jennifer Coleman Agency,financial,3,"226 E Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 218-1983,,,40.8130472,-76.138892,5.0,4,OPERATIONAL,https://maps.google.com/?cid=17174683175424850459,,,,,,,,google_places,2026-03-06,
Morgan & Halcovage Insurance Agency,financial,3,"240 Sunbury St, Minersville, PA 17954, USA",Minersville,17954,(570) 544-4755,,,40.6914177,-76.26165929999999,5.0,8,OPERATIONAL,https://maps.google.com/?cid=2066893336864430131,,,,,,,,google_places,2026-03-06,
Nationwide Insurance: Leslie Ann Nester,financial,3,"336 Sunbury St, Minersville, PA 17954, USA",Minersville,17954,(570) 544-9155,,https://foxagencies.com/about/meet-the-team/,40.6917411,-76.2632631,4.5,13,OPERATIONAL,https://maps.google.com/?cid=11220615277810770863,,,,,,,,google_places,2026-03-06,
Ever After Insurance Pennsylvania,financial,3,"54 Archery Club Rd, New Ringgold, PA 17960, USA",New Ringgold,17960,(570) 776-9044,,,40.7218963,-75.9540808,4.6,9,OPERATIONAL,https://maps.google.com/?cid=13985315868330579190,,,,,,,,google_places,2026-03-06,
AdviseMint Financial Partners,financial,3,"1253 Centre Turnpike, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 622-0602,,https://www.advisemint.co/,40.6406959,-76.08619,,,OPERATIONAL,https://maps.google.com/?cid=5016132694997665936,,,,,,,,google_places,2026-03-06,
"Anthony Mercado Agency, LLC",financial,3,"217 E Market St, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 366-2368,,https://www.anthonymercadoagency.com/,40.6547762,-76.0990822,5.0,35,OPERATIONAL,https://maps.google.com/?cid=14830136580395996958,,,,,,,,google_places,2026-03-06,
"Edward Jones - Financial Advisor: Melissa Valentine, RICP®|AAMS®",financial,3,"222 E Market St, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 968-4187,,https://www.edwardjones.com/us-en/financial-advisor/melissa-valentine?y_source=1_MjE2Njg1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.6542043,-76.0991267,5.0,2,OPERATIONAL,https://maps.google.com/?cid=1419667021842134521,,,,,,,,google_places,2026-03-06,
Pflueger Insurance Agency Inc.,financial,3,"1209 Centre Turnpike Ste 1, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 385-3850,,https://www.pfluegerinsurance.com/,40.6402959,-76.08546500000001,4.7,13,OPERATIONAL,https://maps.google.com/?cid=16247872549365392683,,,,,,,,google_places,2026-03-06,
"Walborn Insurance Agency, LLC",financial,3,"123 E Market St, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 366-4671,,http://www.walborninsurance.com/,40.6549043,-76.1000782,4.4,7,OPERATIONAL,https://maps.google.com/?cid=7632415800102148109,,,,,,,,google_places,2026-03-06,
Gingrich Insurance Agency,financial,3,"392 Suedberg Rd, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-8061,,http://www.gingrichins.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,40.5358402,-76.4232505,4.7,36,OPERATIONAL,https://maps.google.com/?cid=12304292157401532997,,,,,,,,google_places,2026-03-06,
New York Life,financial,3,"90 S Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(800) 695-4331,,https://www.newyorklife.com/agent/mrsandler,40.5506093,-76.3853879,,,OPERATIONAL,https://maps.google.com/?cid=5194294281981274827,,,,,,,,google_places,2026-03-06,
Spotts Insurance,financial,3,"90 S Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 345-3252,,https://www.leavitt.com/spotts?utm_source=GMBlisting&utm_medium=organic,40.5506103,-76.3854147,5.0,73,OPERATIONAL,https://maps.google.com/?cid=8375799092017044971,,,,,,,,google_places,2026-03-06,
AAA Schuylkill County,financial,3,"340 S Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-4991,,https://northampton.aaa.com/,40.6825277,-76.1929866,4.1,181,OPERATIONAL,https://maps.google.com/?cid=7964655649355865745,,,,,,,,google_places,2026-03-06,
AdviseMint Financial Partners Pottsville,financial,3,"1308 Mahantongo St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-0602,,http://advisemint.co/,40.6795233,-76.2061951,,,OPERATIONAL,https://maps.google.com/?cid=12154544004483035335,,,,,,,,google_places,2026-03-06,
Hauptly Insurance Agency,financial,3,"Gordon Nagle Trail, Pottsville, PA 17901, USA",Pottsville,17901,(570) 985-5266,,,40.6715195,-76.2348811,5.0,10,OPERATIONAL,https://maps.google.com/?cid=4547384157958737087,,,,,,,,google_places,2026-03-06,
Kerwick Insurance Inc,financial,3,"1762 W Market St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-1424,,,40.6779868,-76.2156523,5.0,4,OPERATIONAL,https://maps.google.com/?cid=1646849063786382790,,,,,,,,google_places,2026-03-06,
Latimore Life & Legacy LLC,financial,3,"1544 Highway S. Route 61, Pottsville, PA 17901, USA",Pottsville,17901,(856) 895-1457,,https://www.latimorelifelegacy.com/,40.6417552,-76.1844371,,,OPERATIONAL,https://maps.google.com/?cid=105698849583219321,,,,,,,,google_places,2026-03-06,
Richard B. Ryon Insurance,financial,3,"200 E Norwegian St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-7200,,http://www.ryoninsurance.com/,40.68592599999999,-76.19382200000001,4.8,29,OPERATIONAL,https://maps.google.com/?cid=1929084727030752953,,,,,,,,google_places,2026-03-06,
"Allan Cornman - Financial Advisor, Ameriprise Financial Services, LLC",financial,3,"950 E Main St Ste 102, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 593-8625,,https://www.ameripriseadvisors.com/allan.w.cornman/contact?cid=IP_local_google,40.6373255,-76.16067009999999,,,OPERATIONAL,https://maps.google.com/?cid=4534371462937815224,,,,,,,,google_places,2026-03-06,
"Ascent Wealth Management, LLC.",financial,3,"950 E Main St #201, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 593-4005,,https://www.ascentwealth.net/,40.6373634,-76.16054749999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=13709221280420728566,,,,,,,,google_places,2026-03-06,
"Crossroads Advisors Group - Ameriprise Financial Services, LLC",financial,3,"950 E Main St Ste 102, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 593-8625,,https://www.ameripriseadvisors.com/team/crossroads-advisors-group/contact?cid=IP_local_google,40.6373255,-76.16067009999999,,,OPERATIONAL,https://maps.google.com/?cid=16301771504121218483,,,,,,,,google_places,2026-03-06,
